added_at,is_local,primary_color,added_by.href,added_by.id,added_by.type,added_by.uri,added_by.external_urls.spotify,track.preview_url,track.available_markets,track.explicit,track.type,track.episode,track.track,track.artists,track.disc_number,track.track_number,track.duration_ms,track.href,track.id,track.name,track.popularity,track.uri,track.is_local,track.album.available_markets,track.album.type,track.album.album_type,track.album.href,track.album.id,track.album.images,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.uri,track.album.artists,track.album.total_tracks,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url
2022-05-22T20:39:13Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,12,222493,https://api.spotify.com/v1/tracks/3voWwzddxFnII6f8pEensc,3voWwzddxFnII6f8pEensc,Permanent,41,spotify:track:3voWwzddxFnII6f8pEensc,FALSE,,album,album,https://api.spotify.com/v1/albums/1JiQM9ygHBPtO18Lvqyd2i,1JiQM9ygHBPtO18Lvqyd2i,,You're Welcome,2021-03-05,day,spotify:album:1JiQM9ygHBPtO18Lvqyd2i,,14,https://open.spotify.com/album/1JiQM9ygHBPtO18Lvqyd2i,USAT22006850,https://open.spotify.com/track/3voWwzddxFnII6f8pEensc,NA
2022-05-22T20:39:31Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,4,218760,https://api.spotify.com/v1/tracks/7bXvOMQ3UrcTS1dO9Ppzsg,7bXvOMQ3UrcTS1dO9Ppzsg,Sober Up (feat. Rivers Cuomo),52,spotify:track:7bXvOMQ3UrcTS1dO9Ppzsg,FALSE,,album,album,https://api.spotify.com/v1/albums/2nwTJuSqvCygeyI8U7vpeI,2nwTJuSqvCygeyI8U7vpeI,,The Click,2017-06-30,day,spotify:album:2nwTJuSqvCygeyI8U7vpeI,,13,https://open.spotify.com/album/2nwTJuSqvCygeyI8U7vpeI,QMRSZ1701240,https://open.spotify.com/track/7bXvOMQ3UrcTS1dO9Ppzsg,NA
2022-05-22T20:39:43Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,13,257211,https://api.spotify.com/v1/tracks/21n769QrJtrmN0pXuBkYOm,21n769QrJtrmN0pXuBkYOm,Kissing in Cars (Bonus Track),58,spotify:track:21n769QrJtrmN0pXuBkYOm,FALSE,,album,album,https://api.spotify.com/v1/albums/6F05ZwnERzhfJ7KNVq6fsU,6F05ZwnERzhfJ7KNVq6fsU,,Selfish Machines (Reissue),2013-09-24,day,spotify:album:6F05ZwnERzhfJ7KNVq6fsU,,13,https://open.spotify.com/album/6F05ZwnERzhfJ7KNVq6fsU,US3X51025913,https://open.spotify.com/track/21n769QrJtrmN0pXuBkYOm,NA
2022-05-22T20:39:51Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,2,222973,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,003vvx7Niy0yvhvHt4a68B,Mr. Brightside,88,spotify:track:003vvx7Niy0yvhvHt4a68B,FALSE,,album,album,https://api.spotify.com/v1/albums/4piJq7R3gjUOxnYs6lDCTg,4piJq7R3gjUOxnYs6lDCTg,,Hot Fuss,2004,year,spotify:album:4piJq7R3gjUOxnYs6lDCTg,,12,https://open.spotify.com/album/4piJq7R3gjUOxnYs6lDCTg,USIR20400274,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,NA
2022-05-22T20:40:02Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,5,254306,https://api.spotify.com/v1/tracks/2rh74erKixxVL5jybdahEd,2rh74erKixxVL5jybdahEd,Busyhead,56,spotify:track:2rh74erKixxVL5jybdahEd,FALSE,,album,album,https://api.spotify.com/v1/albums/3DNQrMjvVGiueVrj1qquJd,3DNQrMjvVGiueVrj1qquJd,,Busyhead,2019-06-14,day,spotify:album:3DNQrMjvVGiueVrj1qquJd,,10,https://open.spotify.com/album/3DNQrMjvVGiueVrj1qquJd,USUM71904717,https://open.spotify.com/track/2rh74erKixxVL5jybdahEd,NA
2022-05-22T20:40:07Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,3,167106,https://api.spotify.com/v1/tracks/2Zg0aB5oVQlbQE1vzQmIIY,2Zg0aB5oVQlbQE1vzQmIIY,Hurt Somebody,67,spotify:track:2Zg0aB5oVQlbQE1vzQmIIY,FALSE,,album,album,https://api.spotify.com/v1/albums/3DNQrMjvVGiueVrj1qquJd,3DNQrMjvVGiueVrj1qquJd,,Busyhead,2019-06-14,day,spotify:album:3DNQrMjvVGiueVrj1qquJd,,10,https://open.spotify.com/album/3DNQrMjvVGiueVrj1qquJd,USUM71800031,https://open.spotify.com/track/2Zg0aB5oVQlbQE1vzQmIIY,NA
2022-05-22T20:40:16Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,TRUE,track,FALSE,TRUE,,1,3,228373,https://api.spotify.com/v1/tracks/0hxRyDVC61KlZGS6m2Min4,0hxRyDVC61KlZGS6m2Min4,3 O'Clock Things,47,spotify:track:0hxRyDVC61KlZGS6m2Min4,FALSE,,album,album,https://api.spotify.com/v1/albums/7rbdgYKz1DI4gXMWveqS5T,7rbdgYKz1DI4gXMWveqS5T,,OK ORCHESTRA,2021-03-26,day,spotify:album:7rbdgYKz1DI4gXMWveqS5T,,13,https://open.spotify.com/album/7rbdgYKz1DI4gXMWveqS5T,QMRSZ2003328,https://open.spotify.com/track/0hxRyDVC61KlZGS6m2Min4,NA
2022-05-22T20:40:27Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,1,225972,https://api.spotify.com/v1/tracks/2Cu5ExXidcoE4vF5hIYict,2Cu5ExXidcoE4vF5hIYict,Heart to Break,0,spotify:track:2Cu5ExXidcoE4vF5hIYict,FALSE,,album,single,https://api.spotify.com/v1/albums/4HbNtklEO6XJv638wZ1MZg,4HbNtklEO6XJv638wZ1MZg,,Heart to Break,2018-02-14,day,spotify:album:4HbNtklEO6XJv638wZ1MZg,,1,https://open.spotify.com/album/4HbNtklEO6XJv638wZ1MZg,GBWWP1703426,https://open.spotify.com/track/2Cu5ExXidcoE4vF5hIYict,NA
2022-05-22T20:40:43Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,7,260285,https://api.spotify.com/v1/tracks/2BOqDYLOJBiMOXShCV1neZ,2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,80,spotify:track:2BOqDYLOJBiMOXShCV1neZ,FALSE,,album,album,https://api.spotify.com/v1/albums/6Vip5A5NmEazvKuxj6GLYf,6Vip5A5NmEazvKuxj6GLYf,,Only Human (Deluxe),2018-03-09,day,spotify:album:6Vip5A5NmEazvKuxj6GLYf,,14,https://open.spotify.com/album/6Vip5A5NmEazvKuxj6GLYf,UK6KW1500205,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ,NA
2022-05-22T20:40:53Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,11,253342,https://api.spotify.com/v1/tracks/0tV8pOpiNsKqUys0ilUcXz,0tV8pOpiNsKqUys0ilUcXz,Rise Up,72,spotify:track:0tV8pOpiNsKqUys0ilUcXz,FALSE,,album,album,https://api.spotify.com/v1/albums/6Blubl1glavmervPJa3QVs,6Blubl1glavmervPJa3QVs,,Cheers to the Fall,2015-08-28,day,spotify:album:6Blubl1glavmervPJa3QVs,,13,https://open.spotify.com/album/6Blubl1glavmervPJa3QVs,USWB11505334,https://open.spotify.com/track/0tV8pOpiNsKqUys0ilUcXz,NA
2022-05-22T20:40:58Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,1,191013,https://api.spotify.com/v1/tracks/37BZB0z9T8Xu7U3e65qxFy,37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),77,spotify:track:37BZB0z9T8Xu7U3e65qxFy,FALSE,,album,single,https://api.spotify.com/v1/albums/2fyOpT5c9kxR8zbDh6UtXh,2fyOpT5c9kxR8zbDh6UtXh,,Save Your Tears (Remix),2021-04-23,day,spotify:album:2fyOpT5c9kxR8zbDh6UtXh,,1,https://open.spotify.com/album/2fyOpT5c9kxR8zbDh6UtXh,USUG12101839,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy,NA
2022-05-22T20:41:12Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,TRUE,track,FALSE,TRUE,,1,1,277413,https://api.spotify.com/v1/tracks/4LmN3eU1R1vVEdKuDELpGk,4LmN3eU1R1vVEdKuDELpGk,All I Know So Far,58,spotify:track:4LmN3eU1R1vVEdKuDELpGk,FALSE,,album,single,https://api.spotify.com/v1/albums/0uVOhoZbkmOIM4kxJFT2IH,0uVOhoZbkmOIM4kxJFT2IH,,All I Know So Far,2021-05-07,day,spotify:album:0uVOhoZbkmOIM4kxJFT2IH,,1,https://open.spotify.com/album/0uVOhoZbkmOIM4kxJFT2IH,USRC12100608,https://open.spotify.com/track/4LmN3eU1R1vVEdKuDELpGk,NA
2022-05-22T20:41:21Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,4,216758,https://api.spotify.com/v1/tracks/0yzj6eBs5a6X6d3P5qaQ5J,0yzj6eBs5a6X6d3P5qaQ5J,The Outside,65,spotify:track:0yzj6eBs5a6X6d3P5qaQ5J,FALSE,,album,album,https://api.spotify.com/v1/albums/0Q5XBpCYFgUWiG9DUWyAmJ,0Q5XBpCYFgUWiG9DUWyAmJ,,Scaled And Icy,2021-05-21,day,spotify:album:0Q5XBpCYFgUWiG9DUWyAmJ,,11,https://open.spotify.com/album/0Q5XBpCYFgUWiG9DUWyAmJ,USAT22101331,https://open.spotify.com/track/0yzj6eBs5a6X6d3P5qaQ5J,NA
2022-05-22T20:41:34Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,5,285333,https://api.spotify.com/v1/tracks/23l1kVpqMVREiwU1YAlcr4,23l1kVpqMVREiwU1YAlcr4,I Guess That's Why They Call It The Blues,69,spotify:track:23l1kVpqMVREiwU1YAlcr4,FALSE,,album,album,https://api.spotify.com/v1/albums/0OmYuz9hwn1XoqmDaU0yJ7,0OmYuz9hwn1XoqmDaU0yJ7,,Too Low For Zero,1983-05-30,day,spotify:album:0OmYuz9hwn1XoqmDaU0yJ7,,13,https://open.spotify.com/album/0OmYuz9hwn1XoqmDaU0yJ7,GBALX8300088,https://open.spotify.com/track/23l1kVpqMVREiwU1YAlcr4,NA
2022-05-22T20:41:41Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,TRUE,track,FALSE,TRUE,,1,4,205473,https://api.spotify.com/v1/tracks/05NG7kwEZLhA2il9MiXEWT,05NG7kwEZLhA2il9MiXEWT,You should be sad,47,spotify:track:05NG7kwEZLhA2il9MiXEWT,FALSE,,album,album,https://api.spotify.com/v1/albums/1hlapolkCnQLMgKcKNVCuc,1hlapolkCnQLMgKcKNVCuc,,Manic,2020-01-17,day,spotify:album:1hlapolkCnQLMgKcKNVCuc,,27,https://open.spotify.com/album/1hlapolkCnQLMgKcKNVCuc,USUM71918343,https://open.spotify.com/track/05NG7kwEZLhA2il9MiXEWT,NA
2022-05-22T20:41:44Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,1,229673,https://api.spotify.com/v1/tracks/1rPiAgK5DD2ve9aPujSJB7,1rPiAgK5DD2ve9aPujSJB7,Biblical,56,spotify:track:1rPiAgK5DD2ve9aPujSJB7,FALSE,,album,single,https://api.spotify.com/v1/albums/4GWFMj7p4nXeRkHs3k8vSH,4GWFMj7p4nXeRkHs3k8vSH,,Biblical,2021-06-10,day,spotify:album:4GWFMj7p4nXeRkHs3k8vSH,,1,https://open.spotify.com/album/4GWFMj7p4nXeRkHs3k8vSH,USUM72108916,https://open.spotify.com/track/1rPiAgK5DD2ve9aPujSJB7,NA
2022-05-22T20:41:53Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,1,198765,https://api.spotify.com/v1/tracks/2CIYemjFXdmCWpJnfbtrD6,2CIYemjFXdmCWpJnfbtrD6,New Normal,48,spotify:track:2CIYemjFXdmCWpJnfbtrD6,FALSE,,album,single,https://api.spotify.com/v1/albums/3icfuNPdPHFm1FS8WdBvRk,3icfuNPdPHFm1FS8WdBvRk,,New Normal,2021-07-21,day,spotify:album:3icfuNPdPHFm1FS8WdBvRk,,1,https://open.spotify.com/album/3icfuNPdPHFm1FS8WdBvRk,USRC12101788,https://open.spotify.com/track/2CIYemjFXdmCWpJnfbtrD6,NA
2022-05-22T20:42:03Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,TRUE,track,FALSE,TRUE,,1,10,186634,https://api.spotify.com/v1/tracks/4bPQs0PHn4xbipzdPfn6du,4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,74,spotify:track:4bPQs0PHn4xbipzdPfn6du,FALSE,,album,album,https://api.spotify.com/v1/albums/2YeOhhJg3OWpN0F1VYPxtW,2YeOhhJg3OWpN0F1VYPxtW,,A Fever You Can't Sweat Out,2005-09-27,day,spotify:album:2YeOhhJg3OWpN0F1VYPxtW,,13,https://open.spotify.com/album/2YeOhhJg3OWpN0F1VYPxtW,US56V0507710,https://open.spotify.com/track/4bPQs0PHn4xbipzdPfn6du,NA
2022-05-22T20:42:10Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,TRUE,track,FALSE,TRUE,,1,1,247050,https://api.spotify.com/v1/tracks/3t42QATkLwV44TjezAuOnt,3t42QATkLwV44TjezAuOnt,Godlight,41,spotify:track:3t42QATkLwV44TjezAuOnt,FALSE,,album,single,https://api.spotify.com/v1/albums/5EDTEEhMBHthUxOIYmXN5N,5EDTEEhMBHthUxOIYmXN5N,,Godlight,2021-06-30,day,spotify:album:5EDTEEhMBHthUxOIYmXN5N,,1,https://open.spotify.com/album/5EDTEEhMBHthUxOIYmXN5N,USUM72108761,https://open.spotify.com/track/3t42QATkLwV44TjezAuOnt,NA
2022-05-22T20:42:21Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,6,186552,https://api.spotify.com/v1/tracks/0hiHNxqKGf3GZgVTIOAiiK,0hiHNxqKGf3GZgVTIOAiiK,Someone Like You (feat. Joy Oladokun),61,spotify:track:0hiHNxqKGf3GZgVTIOAiiK,FALSE,,album,album,https://api.spotify.com/v1/albums/0b693AisoJYg4Ilj10LkYG,0b693AisoJYg4Ilj10LkYG,,I Was / I Am,2021-09-17,day,spotify:album:0b693AisoJYg4Ilj10LkYG,,10,https://open.spotify.com/album/0b693AisoJYg4Ilj10LkYG,USUM72108760,https://open.spotify.com/track/0hiHNxqKGf3GZgVTIOAiiK,NA
2022-05-22T20:42:57Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,25,225960,https://api.spotify.com/v1/tracks/3z6XUommYDWPHeFhmhhT6j,3z6XUommYDWPHeFhmhhT6j,Message In A Bottle (Taylor's Version) (From The Vault),72,spotify:track:3z6XUommYDWPHeFhmhhT6j,FALSE,,album,album,https://api.spotify.com/v1/albums/6kZ42qRrzov54LcAk4onW9,6kZ42qRrzov54LcAk4onW9,,Red (Taylor's Version),2021-11-12,day,spotify:album:6kZ42qRrzov54LcAk4onW9,,30,https://open.spotify.com/album/6kZ42qRrzov54LcAk4onW9,USUG12103685,https://open.spotify.com/track/3z6XUommYDWPHeFhmhhT6j,NA
2022-05-22T20:43:08Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,TRUE,track,FALSE,TRUE,,1,26,285106,https://api.spotify.com/v1/tracks/4CkgMiMqZ5JzW9iYXSTMTL,4CkgMiMqZ5JzW9iYXSTMTL,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),70,spotify:track:4CkgMiMqZ5JzW9iYXSTMTL,FALSE,,album,album,https://api.spotify.com/v1/albums/6kZ42qRrzov54LcAk4onW9,6kZ42qRrzov54LcAk4onW9,,Red (Taylor's Version),2021-11-12,day,spotify:album:6kZ42qRrzov54LcAk4onW9,,30,https://open.spotify.com/album/6kZ42qRrzov54LcAk4onW9,USUG12103686,https://open.spotify.com/track/4CkgMiMqZ5JzW9iYXSTMTL,NA
2022-05-22T20:43:18Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,14,187642,https://api.spotify.com/v1/tracks/5cZ1TPZO4miMEOO1UNknyd,5cZ1TPZO4miMEOO1UNknyd,Take It Or Leave It,39,spotify:track:5cZ1TPZO4miMEOO1UNknyd,FALSE,,album,album,https://api.spotify.com/v1/albums/0P4xzdUBgd8cMncwM7okcd,0P4xzdUBgd8cMncwM7okcd,,It'll All Make Sense In The End,2021-11-05,day,spotify:album:0P4xzdUBgd8cMncwM7okcd,,14,https://open.spotify.com/album/0P4xzdUBgd8cMncwM7okcd,DEE862100743,https://open.spotify.com/track/5cZ1TPZO4miMEOO1UNknyd,NA
2022-05-22T20:43:24Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,4,220811,https://api.spotify.com/v1/tracks/5DTBPQRHrBOnvzIF5XLBPq,5DTBPQRHrBOnvzIF5XLBPq,September,51,spotify:track:5DTBPQRHrBOnvzIF5XLBPq,FALSE,,album,album,https://api.spotify.com/v1/albums/0P4xzdUBgd8cMncwM7okcd,0P4xzdUBgd8cMncwM7okcd,,It'll All Make Sense In The End,2021-11-05,day,spotify:album:0P4xzdUBgd8cMncwM7okcd,,14,https://open.spotify.com/album/0P4xzdUBgd8cMncwM7okcd,DEE862100669,https://open.spotify.com/track/5DTBPQRHrBOnvzIF5XLBPq,NA
2022-05-22T20:43:55Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,3,347666,https://api.spotify.com/v1/tracks/4z21jCYxdhnEfvgqGSKByQ,4z21jCYxdhnEfvgqGSKByQ,Kings And Queens,62,spotify:track:4z21jCYxdhnEfvgqGSKByQ,FALSE,,album,album,https://api.spotify.com/v1/albums/5nI4Eo1vWUWXzeT4WrzTGL,5nI4Eo1vWUWXzeT4WrzTGL,,This Is War (Deluxe),2009,year,spotify:album:5nI4Eo1vWUWXzeT4WrzTGL,,15,https://open.spotify.com/album/5nI4Eo1vWUWXzeT4WrzTGL,USVI20900397,https://open.spotify.com/track/4z21jCYxdhnEfvgqGSKByQ,NA
2022-05-22T20:44:12Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,14,201882,https://api.spotify.com/v1/tracks/3RP1eXaK8f4rwqY9fRKVRF,3RP1eXaK8f4rwqY9fRKVRF,pov,57,spotify:track:3RP1eXaK8f4rwqY9fRKVRF,FALSE,,album,album,https://api.spotify.com/v1/albums/74vajFwEwXJ61OW1DKSPEa,74vajFwEwXJ61OW1DKSPEa,,Positions (Deluxe),2021-02-19,day,spotify:album:74vajFwEwXJ61OW1DKSPEa,,19,https://open.spotify.com/album/74vajFwEwXJ61OW1DKSPEa,USUM72020441,https://open.spotify.com/track/3RP1eXaK8f4rwqY9fRKVRF,NA
2022-05-22T20:44:39Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,FALSE,track,FALSE,TRUE,,1,15,226720,https://api.spotify.com/v1/tracks/29Go4wUZUai6cYzwLbbMDM,29Go4wUZUai6cYzwLbbMDM,Losing You,38,spotify:track:29Go4wUZUai6cYzwLbbMDM,FALSE,,album,album,https://api.spotify.com/v1/albums/2RksiqpjjJUri0aO3sfe79,2RksiqpjjJUri0aO3sfe79,,It'll All Make Sense In The End (Deluxe),2022-03-11,day,spotify:album:2RksiqpjjJUri0aO3sfe79,,20,https://open.spotify.com/album/2RksiqpjjJUri0aO3sfe79,DEE862200097,https://open.spotify.com/track/29Go4wUZUai6cYzwLbbMDM,NA
2022-05-22T20:44:47Z,FALSE,NA,https://api.spotify.com/v1/users/22vuuczgj6fzhb3ahyope7ozq,22vuuczgj6fzhb3ahyope7ozq,user,spotify:user:22vuuczgj6fzhb3ahyope7ozq,https://open.spotify.com/user/22vuuczgj6fzhb3ahyope7ozq,NA,,TRUE,track,FALSE,TRUE,,1,30,613026,https://api.spotify.com/v1/tracks/5enxwA8aAbwZbf5qCHORXi,5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),80,spotify:track:5enxwA8aAbwZbf5qCHORXi,FALSE,,album,album,https://api.spotify.com/v1/albums/6kZ42qRrzov54LcAk4onW9,6kZ42qRrzov54LcAk4onW9,,Red (Taylor's Version),2021-11-12,day,spotify:album:6kZ42qRrzov54LcAk4onW9,,30,https://open.spotify.com/album/6kZ42qRrzov54LcAk4onW9,USUG12103690,https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi,NA
